N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
2, 12, 6, 8, 100, 2, 1, 8, 531, 115, 0.125000, 0.500000, 0.000000, 394, 1, 0
2, 12, 6, 8, 100, 2, 2, 8, 515, 84, 0.250000, 0.363636, 0.000000, 382, 0, 0
2, 12, 6, 8, 100, 2, 3, 8, 511, 72, 0.400000, 0.269565, 0.000000, 367, 0, 0
2, 12, 6, 8, 100, 2, 4, 8, 508, 70, 0.500000, 0.288462, 0.000000, 324, 0, 97
2, 12, 6, 8, 100, 3, 1, 8, 531, 115, 0.125000, 0.500000, 0.000000, 394, 1, 0
2, 12, 6, 8, 100, 3, 2, 8, 515, 84, 0.250000, 0.363636, 0.000000, 382, 0, 0
2, 12, 6, 8, 100, 3, 3, 8, 511, 72, 0.400000, 0.269565, 0.000000, 367, 0, 0
2, 12, 6, 8, 100, 3, 4, 8, 508, 70, 0.500000, 0.288462, 0.000000, 324, 0, 97
2, 12, 6, 8, 1000, 1, 1, 8, 3261, 115, 0.125000, 0.504348, 0.000000, 2734, 1, 0
2, 12, 6, 8, 1000, 1, 2, 8, 3245, 84, 0.250000, 0.363636, 0.000000, 2644, 0, 0
2, 12, 6, 8, 1000, 1, 3, 8, 3241, 72, 0.400000, 0.269565, 0.000000, 2551, 0, 0
2, 12, 6, 8, 1000, 1, 4, 8, 3238, 70, 0.500000, 0.288462, 0.000000, 2274, 0, 721
2, 12, 6, 8, 1000, 2, 1, 8, 3261, 115, 0.125000, 0.504348, 0.000000, 2734, 1, 0
2, 12, 6, 8, 1000, 2, 2, 8, 3245, 84, 0.250000, 0.363636, 0.000000, 2644, 0, 0
