N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 16, 16, 100, 1, 2, 8, 327, 79, 0.346154, 0.760736, -1.500000, 0, 0, 0
1, 32, 16, 16, 100, 1, 3, 8, 327, 79, 0.346154, 0.760736, -1.500000, 0, 0, 0
1, 32, 16, 16, 100, 1, 4, 8, 325, 72, 0.500000, 0.651235, -0.714286, 0, 0, 0
1, 32, 16, 16, 100, 2, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 0, 0, 0
1, 32, 16, 16, 100, 2, 2, 8, 330, 79, 0.384615, 0.762918, -1.333333, 0, 0, 0
1, 32, 16, 16, 100, 2, 3, 8, 330, 79, 0.384615, 0.762918, -1.333333, 0, 0, 0
1, 32, 16, 16, 100, 2, 4, 8, 368, 72, 0.541667, 0.566757, -0.352941, 0, 0, 0
1, 32, 16, 16, 100, 3, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 0, 0, 0
1, 32, 16, 16, 100, 3, 2, 8, 323, 79, 0.346154, 0.757764, -1.416667, 0, 0, 0
1, 32, 16, 16, 100, 3, 3, 8, 323, 79, 0.346154, 0.757764, -1.416667, 0, 0, 0
1, 32, 16, 16, 100, 3, 4, 8, 325, 72, 0.500000, 0.651235, -0.714286, 0, 0, 0
1, 32, 16, 16, 1000, 1, 1, 8, 1155, 107, 0.242424, 0.812903, -3.444444, 409, 0, 0
1, 32, 16, 16, 1000, 1, 2, 8, 1101, 79, 0.346154, 0.754300, -2.076923, 294, 0, 0
1, 32, 16, 16, 1000, 1, 3, 8, 1101, 79, 0.346154, 0.754300, -2.076923, 294, 0, 0
1, 32, 16, 16, 1000, 1, 4, 8, 1262, 72, 0.500000, 0.732181, -3.666667, 262, 9, 0
1, 32, 16, 16, 1000, 2, 1, 8, 1155, 107, 0.242424, 0.812903, -3.444444, 409, 0, 0
1, 32, 16, 16, 1000, 2, 2, 8, 1095, 79, 0.384615, 0.714286, -2.000000, 218, 0, 0
1, 32, 16, 16, 1000, 2, 3, 8, 1095, 79, 0.384615, 0.714286, -2.000000, 218, 0, 0
1, 32, 16, 16, 1000, 2, 4, 8, 1578, 72, 0.541667, 0.532290, -2.166667, 88, 62, 0
1, 32, 16, 16, 1000, 3, 1, 8, 1324, 107, 0.242424, 0.755906, -4.000000, 395, 0, 0
1, 32, 16, 16, 1000, 3, 2, 8, 1091, 79, 0.346154, 0.755501, -2.153846, 282, 0, 0
1, 32, 16, 16, 1000, 3, 3, 8, 1091, 79, 0.346154, 0.755501, -2.153846, 282, 0, 0
1, 32, 16, 16, 1000, 3, 4, 8, 1262, 72, 0.500000, 0.732181, -3.666667, 262, 9, 0
1, 32, 16, 64, 100, 1, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 0, 0, 0
1, 32, 16, 64, 100, 1, 2, 8, 319, 79, 0.346154, 0.783019, -1.071429, 0, 0, 0
1, 32, 16, 64, 100, 1, 3, 8, 319, 79, 0.346154, 0.783019, -1.071429, 0, 0, 0
1, 32, 16, 64, 100, 1, 4, 8, 317, 72, 0.500000, 0.737342, -0.600000, 0, 0, 0
1, 32, 16, 64, 100, 2, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 0, 0, 0
1, 32, 16, 64, 100, 2, 2, 8, 317, 79, 0.384615, 0.781646, -1.250000, 0, 0, 0
1, 32, 16, 64, 100, 2, 3, 8, 317, 79, 0.384615, 0.781646, -1.250000, 0, 0, 0
1, 32, 16, 64, 100, 2, 4, 8, 331, 72, 0.541667, 0.748485, -0.312500, 0, 0, 0
1, 32, 16, 64, 100, 3, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 0, 0, 0
1, 32, 16, 64, 100, 3, 2, 8, 317, 79, 0.346154, 0.781646, -1.000000, 0, 0, 0
1, 32, 16, 64, 100, 3, 3, 8, 317, 79, 0.346154, 0.781646, -1.000000, 0, 0, 0
1, 32, 16, 64, 100, 3, 4, 8, 317, 72, 0.500000, 0.737342, -0.600000, 0, 0, 0
1, 32, 16, 64, 1000, 1, 1, 8, 1155, 107, 0.242424, 0.812903, -3.444444, 409, 0, 0
1, 32, 16, 64, 1000, 1, 2, 8, 1013, 79, 0.346154, 0.771290, -2.076923, 294, 0, 0
1, 32, 16, 64, 1000, 1, 3, 8, 1013, 79, 0.346154, 0.771290, -2.076923, 294, 0, 0
1, 32, 16, 64, 1000, 1, 4, 8, 1085, 72, 0.500000, 0.754023, -2.461538, 200, 76, 0
1, 32, 16, 64, 1000, 2, 1, 8, 1155, 107, 0.242424, 0.812903, -3.444444, 409, 0, 0
1, 32, 16, 64, 1000, 2, 2, 8, 1012, 79, 0.384615, 0.733333, -1.916667, 219, 0, 0
1, 32, 16, 64, 1000, 2, 3, 8, 1012, 79, 0.384615, 0.733333, -1.916667, 219, 0, 0
1, 32, 16, 64, 1000, 2, 4, 8, 1271, 72, 0.541667, 0.668519, -2.083333, 116, 62, 0
